venue_name,date,time
Citizens Bank Park,2023-08-05,22:05:00
Citizens Bank Park,2023-08-06,17:35:00
Citizens Bank Park,2023-08-07,22:40:00
Citizens Bank Park,2023-08-08,20:05:00
Citizens Bank Park,2023-08-08,20:10:00
Citizens Bank Park,2023-08-09,22:40:00
Citizens Bank Park,2023-08-10,22:40:00
Citizens Bank Park,2023-08-11,23:05:00
Citizens Bank Park,2023-08-12,22:05:00
Citizens Bank Park,2023-08-13,17:35:00
Citizens Bank Park,2023-08-21,22:40:00
Citizens Bank Park,2023-08-22,22:40:00
Citizens Bank Park,2023-08-23,20:05:00
Citizens Bank Park,2023-08-25,23:05:00
Citizens Bank Park,2023-08-26,23:15:00
Citizens Bank Park,2023-08-27,17:35:00
Citizens Bank Park,2023-08-28,22:40:00
Citizens Bank Park,2023-08-29,22:40:00
Citizens Bank Park,2023-08-30,17:05:00
Citizens Bank Park,2023-09-08,23:05:00
Citizens Bank Park,2023-09-09,22:05:00
Citizens Bank Park,2023-09-10,17:05:00
Citizens Bank Park,2023-09-11,17:05:00
Citizens Bank Park,2023-09-11,22:40:00
Citizens Bank Park,2023-09-12,22:40:00
Citizens Bank Park,2023-09-13,22:40:00
Citizens Bank Park,2023-09-21,23:15:00
Citizens Bank Park,2023-09-22,23:05:00
Citizens Bank Park,2023-09-23,20:05:00
Citizens Bank Park,2023-09-24,22:05:00
Citizens Bank Park,2023-09-26,22:40:00
Citizens Bank Park,2023-09-27,22:40:00
Citizens Bank Park,2023-09-28,22:05:00
Citizens Bank Park,2023-10-04,00:08:00
Citizens Bank Park,2023-10-05,00:08:00
Citizens Bank Park,2023-10-11,21:07:00
Citizens Bank Park,2023-10-13,00:07:00
Citizens Bank Park,2023-10-17,00:07:00
Citizens Bank Park,2023-10-18,00:07:00
Citizens Bank Park,2023-10-23,21:07:00
Citizens Bank Park,2023-10-25,00:07:00
