venue_name,date,time
Oriole Park at Camden Yards,2022-05-19,16:35:00
Oriole Park at Camden Yards,2022-05-20,23:05:00
Oriole Park at Camden Yards,2022-05-21,23:05:00
Oriole Park at Camden Yards,2022-05-22,17:35:00
Oriole Park at Camden Yards,2022-05-31,23:05:00
Oriole Park at Camden Yards,2022-06-01,23:05:00
Oriole Park at Camden Yards,2022-06-02,23:05:00
Oriole Park at Camden Yards,2022-06-03,23:05:00
Oriole Park at Camden Yards,2022-06-04,20:05:00
Oriole Park at Camden Yards,2022-06-05,17:35:00
Oriole Park at Camden Yards,2022-06-07,23:05:00
Oriole Park at Camden Yards,2022-06-08,23:05:00
Oriole Park at Camden Yards,2022-06-17,22:05:00
Oriole Park at Camden Yards,2022-06-18,20:05:00
Oriole Park at Camden Yards,2022-06-19,17:35:00
Oriole Park at Camden Yards,2022-06-21,23:05:00
Oriole Park at Camden Yards,2022-06-22,23:05:00
Oriole Park at Camden Yards,2022-07-04,17:05:00
Oriole Park at Camden Yards,2022-07-05,23:05:00
Oriole Park at Camden Yards,2022-07-06,23:05:00
Oriole Park at Camden Yards,2022-07-07,23:05:00
Oriole Park at Camden Yards,2022-07-08,23:05:00
Oriole Park at Camden Yards,2022-07-09,20:05:00
Oriole Park at Camden Yards,2022-07-10,16:05:00
Oriole Park at Camden Yards,2022-07-22,23:05:00
Oriole Park at Camden Yards,2022-07-23,23:05:00
Oriole Park at Camden Yards,2022-07-24,17:35:00
Oriole Park at Camden Yards,2022-07-25,23:05:00
Oriole Park at Camden Yards,2022-07-26,23:05:00
Oriole Park at Camden Yards,2022-07-27,23:05:00
Oriole Park at Camden Yards,2022-07-28,16:35:00
Oriole Park at Camden Yards,2022-08-05,23:05:00
Oriole Park at Camden Yards,2022-08-06,21:05:00
Oriole Park at Camden Yards,2022-08-07,17:35:00
Oriole Park at Camden Yards,2022-08-08,23:05:00
Oriole Park at Camden Yards,2022-08-09,23:05:00
Oriole Park at Camden Yards,2022-08-10,23:05:00
Oriole Park at Camden Yards,2022-08-18,19:05:00
Oriole Park at Camden Yards,2022-08-19,23:05:00
Oriole Park at Camden Yards,2022-08-20,20:05:00
Oriole Park at Camden Yards,2022-08-23,23:05:00
Oriole Park at Camden Yards,2022-08-24,23:05:00
Oriole Park at Camden Yards,2022-08-25,23:05:00
Oriole Park at Camden Yards,2022-09-02,23:05:00
Oriole Park at Camden Yards,2022-09-03,23:05:00
Oriole Park at Camden Yards,2022-09-04,17:35:00
Oriole Park at Camden Yards,2022-09-05,17:05:00
Oriole Park at Camden Yards,2022-09-05,17:10:00
Oriole Park at Camden Yards,2022-09-06,23:05:00
Oriole Park at Camden Yards,2022-09-07,23:05:00
Oriole Park at Camden Yards,2022-09-09,23:05:00
Oriole Park at Camden Yards,2022-09-10,21:05:00
Oriole Park at Camden Yards,2022-09-11,17:05:00
Oriole Park at Camden Yards,2022-09-19,23:05:00
Oriole Park at Camden Yards,2022-09-20,23:05:00
Oriole Park at Camden Yards,2022-09-21,23:05:00
Oriole Park at Camden Yards,2022-09-22,23:05:00
Oriole Park at Camden Yards,2022-09-23,23:05:00
Oriole Park at Camden Yards,2022-09-24,23:05:00
Oriole Park at Camden Yards,2022-09-25,17:05:00
Oriole Park at Camden Yards,2022-10-03,23:05:00
Oriole Park at Camden Yards,2022-10-04,23:05:00
Oriole Park at Camden Yards,2022-10-05,16:35:00
Oriole Park at Camden Yards,2022-10-05,16:40:00
Oriole Park at Camden Yards,2023-04-06,19:05:00
Oriole Park at Camden Yards,2023-04-07,19:05:00
Oriole Park at Camden Yards,2023-04-08,23:05:00
Oriole Park at Camden Yards,2023-04-09,17:35:00
Oriole Park at Camden Yards,2023-04-10,22:35:00
Oriole Park at Camden Yards,2023-04-11,22:35:00
Oriole Park at Camden Yards,2023-04-12,22:35:00
Oriole Park at Camden Yards,2023-04-13,17:05:00
Oriole Park at Camden Yards,2023-04-21,23:05:00
Oriole Park at Camden Yards,2023-04-22,23:05:00
Oriole Park at Camden Yards,2023-04-23,17:35:00
Oriole Park at Camden Yards,2023-04-24,22:35:00
Oriole Park at Camden Yards,2023-04-25,22:35:00
Oriole Park at Camden Yards,2023-04-26,17:05:00
Oriole Park at Camden Yards,2023-05-08,22:35:00
Oriole Park at Camden Yards,2023-05-09,22:35:00
Oriole Park at Camden Yards,2023-05-10,22:35:00
Oriole Park at Camden Yards,2023-05-12,23:05:00
Oriole Park at Camden Yards,2023-05-13,23:05:00
Oriole Park at Camden Yards,2023-05-14,17:35:00
Oriole Park at Camden Yards,2023-05-15,22:35:00
Oriole Park at Camden Yards,2023-05-16,22:35:00
Oriole Park at Camden Yards,2023-05-17,22:35:00
Oriole Park at Camden Yards,2023-05-18,16:35:00
Oriole Park at Camden Yards,2023-05-26,23:05:00
Oriole Park at Camden Yards,2023-05-27,20:05:00
Oriole Park at Camden Yards,2023-05-28,17:35:00
Oriole Park at Camden Yards,2023-05-29,17:05:00
Oriole Park at Camden Yards,2023-05-30,23:05:00
Oriole Park at Camden Yards,2023-05-31,19:05:00
Oriole Park at Camden Yards,2023-06-09,23:05:00
Oriole Park at Camden Yards,2023-06-10,20:05:00
Oriole Park at Camden Yards,2023-06-11,17:35:00
Oriole Park at Camden Yards,2023-06-13,23:05:00
Oriole Park at Camden Yards,2023-06-14,23:05:00
Oriole Park at Camden Yards,2023-06-15,17:05:00
Oriole Park at Camden Yards,2023-06-23,23:05:00
Oriole Park at Camden Yards,2023-06-24,20:05:00
Oriole Park at Camden Yards,2023-06-25,17:35:00
Oriole Park at Camden Yards,2023-06-26,23:05:00
Oriole Park at Camden Yards,2023-06-27,23:05:00
Oriole Park at Camden Yards,2023-06-28,23:05:00
Oriole Park at Camden Yards,2023-06-30,23:05:00
Oriole Park at Camden Yards,2023-07-01,20:05:00
Oriole Park at Camden Yards,2023-07-02,16:05:00
Oriole Park at Camden Yards,2023-07-14,23:05:00
Oriole Park at Camden Yards,2023-07-15,23:05:00
Oriole Park at Camden Yards,2023-07-16,17:35:00
Oriole Park at Camden Yards,2023-07-17,23:05:00
Oriole Park at Camden Yards,2023-07-18,23:05:00
Oriole Park at Camden Yards,2023-07-19,17:05:00
Oriole Park at Camden Yards,2023-07-28,23:05:00
Oriole Park at Camden Yards,2023-07-29,23:15:00
Oriole Park at Camden Yards,2023-07-30,23:10:00
Oriole Park at Camden Yards,2023-08-04,23:05:00
Oriole Park at Camden Yards,2023-08-05,23:05:00
Oriole Park at Camden Yards,2023-08-06,17:35:00
Oriole Park at Camden Yards,2023-08-08,23:05:00
